S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.5553480614894135,3.3241618483350153,2.4849066497880004,4.288801949621111,2.224623551524334,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,5.032885903031075,4.534028144429186,3.716616209085536,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.8256313078188295,5.475244663983493,3.258096538021482,2.7747795250883027
3.5553480614894135,3.1592902326509593,2.4849066497880004,3.9654854627123894,2.1972245773362196,1.7133560113620312,0.6931471805599453,2.462393843395371,0.0,3.096978668944125,5.043425116919247,4.630997830627545,3.713572066704308,2.9872402954255635,3.091042453358316,3.719428739816392,3.5553480614894135,2.8523349118609054,5.82600010738045,8.435256888945664,3.258096538021482,1.753387293061637
3.5553480614894135,4.307829566760805,2.4849066497880004,3.212301238620226,2.1972245773362196,3.3037723210457335,0.6931471805599453,3.624335708549772,0.0,1.3964421853071642,5.043425116919247,3.0087846693151663,3.713572066704308,3.8408228846556782,3.091042453358316,1.9893215505793114,3.5553480614894135,3.386185740216023,5.82600010738045,5.969821199314864,3.258096538021482,2.6070190708216505
3.5553480614894135,3.8097070673430244,2.4849066497880004,4.412688779465926,2.1972245773362196,2.816835649964202,0.6931471805599453,3.0780913813288278,0.0,0.9928114621993379,5.043425116919247,4.174786036740369,3.713572066704308,5.331076180840839,3.091042453358316,1.9926252725131857,3.5553480614894135,4.021207137503245,5.82600010738045,5.450475179234606,3.258096538021482,3.0693021470253026
3.5553480614894135,3.1635160622419125,2.4849066497880004,4.38282287256789,2.1972245773362196,2.5312901994796047,0.6931471805599453,0.0,0.0,0.10207746601929513,5.043425116919247,4.173906844865284,3.713572066704308,4.1862961956081755,3.091042453358316,2.1276351508791946,3.5553480614894135,3.137912492841657,5.82600010738045,3.5084075729552904,3.258096538021482,2.669179560796898
3.5553480614894135,3.6270422962989377,2.4849066497880004,5.338127972821984,2.1972245773362196,2.2240509503291936,0.6931471805599453,2.9839373302285,0.0,0.3840642265124765,5.043425116919247,4.272929668658416,3.713572066704308,3.6499408860693157,3.091042453358316,1.2143456801700718,3.5553480614894135,3.5658612668739926,5.82600010738045,5.953065613828245,3.258096538021482,3.6475575591938325
3.5553480614894135,2.8304672839571667,2.4849066497880004,3.9164681654923528,2.1972245773362196,1.6659616994779562,0.6931471805599453,0.7969294593895282,0.0,1.7205521093507818,5.043425116919247,4.82474036544637,3.713572066704308,2.9663547779845327,3.091042453358316,2.6613941432653525,3.5553480614894135,2.2682476757486656,5.82600010738045,5.857739168177836,3.258096538021482,2.625019832235284
3.5553480614894135,3.0203659331479997,2.4849066497880004,3.3749441132643954,2.1972245773362196,3.27344779722164,0.6931471805599453,0.0,0.0,0.5299979623440593,5.043425116919247,4.795316246552064,3.713572066704308,3.830280238987345,3.091042453358316,2.356700570176205,3.5553480614894135,3.0404649753933195,5.82600010738045,4.106622019108816,3.258096538021482,5.8008172292982
3.5553480614894135,3.9052017434717454,2.4849066497880004,4.163924433023433,2.1972245773362196,2.2096193254210044,0.6931471805599453,0.15228004166649223,0.0,1.8319636688268792,5.043425116919247,4.70856227931592,3.713572066704308,3.9487948585116546,3.091042453358316,2.5614496733246344,3.5553480614894135,2.8230787478528745,5.82600010738045,4.6350208304712135,3.258096538021482,1.7123652670774867
3.5553480614894135,3.113507611863448,2.4849066497880004,3.779290994444813,2.1972245773362196,1.9042526055081164,0.6931471805599453,0.6011276825455047,0.0,1.1313704143221555,5.043425116919247,4.995265023554012,3.713572066704308,3.608767329925644,3.091042453358316,2.605309679223493,3.5553480614894135,3.814908386389439,5.82600010738045,4.016176364519074,3.258096538021482,3.414935515560659
3.5553480614894135,3.216645775694605,2.4849066497880004,4.202439294255859,2.1972245773362196,2.023613855636112,0.6931471805599453,2.8617703420617087,0.0,1.6146671007545874,5.043425116919247,5.222653601651242,3.713572066704308,5.555925519994968,3.091042453358316,2.197737742222762,3.5553480614894135,3.271746840229906,5.82600010738045,6.203652055709808,3.258096538021482,4.502338913562981
3.5553480614894135,3.638414279651204,2.4849066497880004,5.468093780697118,2.1972245773362196,1.6683013629026628,0.6931471805599453,2.487800743081266,0.0,2.221156098012123,5.043425116919247,4.288457318316068,3.713572066704308,4.586277511773364,3.091042453358316,2.116811650114401,3.5553480614894135,3.8092587441382433,5.82600010738045,3.768214531927523,3.258096538021482,3.4430405227697296
