Index,Lower,Upper
342,47547.15,64349.51
343,47308.29,65022.84
344,47129.03,65567.37
345,47077.97,66025.27
346,47066.69,66483.37
347,47088.31,66822.97
348,47164.57,67147.34
349,47129.88,67326.32
350,47145.03,67519.08
351,47165.16,67828.87
352,47377.28,68183.42
353,47669.36,68570.79
354,47675.67,68613.96
355,47760.77,68752.45
356,48261.98,69280.28
357,48775.69,69814.86
358,48872.55,69921.43
359,48987.08,70001.95
360,49150.4,70102.65
361,49348.87,70199.09
362,49565.57,70270.03
363,49826.79,70287.01
364,50168.81,70262.2
365,50538.91,70160.75
366,50983.93,69966.76
367,51527.73,69683.82
368,51045.03,70469.65
369,50721.02,71201.18
370,50421.68,71838.84
371,50218.1,72422.31
372,50034.92,73025.37
373,49855.39,73539.16
374,49708.37,74059.87
375,47759.55,76939.85
376,43785.14,81909.06
377,38760.94,88050.04
378,33581.76,94582.78
379,28209.62,101421.23
380,22454.76,108012.46
381,16686.47,114791.22
382,11213.43,122080.17
383,5704.65,129424.12
384,-227.27,136346.34
385,-6181.1,143282.09
386,-12116.38,150268.28
387,-18046.07,157279.75
388,-23986.44,164294.64
389,-29934.92,171308.2
390,-35862.65,178340.02
391,-41813.88,185346.78
392,-47772.1,192342.9
393,-53720.97,199339.5
394,-59767.79,206503.28
395,-65748.49,213705.32
396,-71749.43,220858.41
397,-77712.37,228015.07
398,-83661.84,235198.25
399,-89648.42,242332.91
400,-89467.43,242629.27
401,-89412.34,242795.17
402,-89324.41,242991.88
403,-89276.72,243350.8
404,-88995.51,243712.98
405,-88668.87,244142.49
406,-88601.35,244201.16
407,-88465.39,244224.79
408,-87979.46,244703.88
409,-87489.73,245198.43
410,-87394.3,245242.41
411,-87301.17,245280.31
412,-87173.72,245352.88
413,-87028.51,245438.57
414,-86884.27,245517.96
415,-86741.19,245589.06
416,-86571.39,245672.47
417,-86419.22,245724.94
418,-86269.23,245761.95
419,-86105.1,245794.67
420,-85999.01,245993.04
421,-85829.47,246232.35
422,-85681.39,246423.93
423,-85495.92,246619.69
424,-85296.49,246841.47
425,-85133.64,247014.22
426,-84946.27,247201.88
